EnhID,Enh.chr,Enh.start,Enh.end,Int.start,Int_end,gene symbol,Interaction,Pvalue,
21049,1,105240000,105245000,121480000,121485000,CATG00000073777.1,29,25.30604,
21049,1,105240000,105245000,121485000,121490000,CATG00000015649.1,35,28.871785,
21049,1,105240000,105245000,121485000,121490000,CATG00000073777.1,35,28.871785,
21050,1,105245000,105250000,121480000,121485000,CATG00000015649.1,32,28.115777,
21050,1,105245000,105250000,121480000,121485000,CATG00000073777.1,32,28.115777,
21050,1,105245000,105250000,121485000,121490000,CATG00000015649.1,45,38.990203,
21050,1,105245000,105250000,121485000,121490000,CATG00000073777.1,45,38.990203,
21051,1,105250000,105255000,121480000,121485000,CATG00000015649.1,37,34.193755,
21051,1,105250000,105255000,121480000,121485000,CATG00000073777.1,37,34.193755,
21051,1,105250000,105255000,121485000,121490000,CATG00000015649.1,56,51.699272,
21051,1,105250000,105255000,121485000,121490000,CATG00000073777.1,56,51.699272,
21052,1,105255000,105260000,121480000,121485000,CATG00000015649.1,28,24.259173,
21052,1,105255000,105260000,121480000,121485000,CATG00000073777.1,28,24.259173,
21052,1,105255000,105260000,121485000,121490000,CATG00000015649.1,37,31.160294,
21052,1,105255000,105260000,121485000,121490000,CATG00000073777.1,37,31.160294,
21053,1,105260000,105265000,121480000,121485000,CATG00000015649.1,19,14.118995,
21053,1,105260000,105265000,121480000,121485000,CATG00000073777.1,19,14.118995,
21053,1,105260000,105265000,121485000,121490000,CATG00000015649.1,48,42.790918,
21053,1,105260000,105265000,121485000,121490000,CATG00000073777.1,48,42.790918,
21054,1,105265000,105270000,121480000,121485000,CATG00000015649.1,19,14.173137,
21054,1,105265000,105270000,121480000,121485000,CATG00000073777.1,19,14.173137,
21054,1,105265000,105270000,121485000,121490000,CATG00000015649.1,47,41.807395,
21054,1,105265000,105270000,121485000,121490000,CATG00000073777.1,47,41.807395,
21055,1,105270000,105275000,121480000,121485000,CATG00000015649.1,27,22.668181,
21055,1,105270000,105275000,121480000,121485000,CATG00000073777.1,27,22.668181,
21055,1,105270000,105275000,121485000,121490000,CATG00000015649.1,50,44.868779,
21055,1,105270000,105275000,121485000,121490000,CATG00000073777.1,50,44.868779,
21056,1,105275000,105280000,121480000,121485000,CATG00000015649.1,44,41.71222,
21056,1,105275000,105280000,121480000,121485000,CATG00000073777.1,44,41.71222,
21056,1,105275000,105280000,121485000,121490000,CATG00000015649.1,50,43.995734,
21056,1,105275000,105280000,121485000,121490000,CATG00000073777.1,50,43.995734,
21057,1,105280000,105285000,121480000,121485000,CATG00000015649.1,26,21.611389,
21057,1,105280000,105285000,121480000,121485000,CATG00000073777.1,26,21.611389,
21057,1,105280000,105285000,121485000,121490000,CATG00000015649.1,38,31.712214,
21057,1,105280000,105285000,121485000,121490000,CATG00000073777.1,38,31.712214,
21058,1,105285000,105290000,121480000,121485000,CATG00000015649.1,35,31.827689,
21058,1,105285000,105290000,121480000,121485000,CATG00000073777.1,35,31.827689,
21058,1,105285000,105290000,121485000,121490000,CATG00000015649.1,47,41.529021,
21058,1,105285000,105290000,121485000,121490000,CATG00000073777.1,47,41.529021,
21059,1,105290000,105295000,121480000,121485000,CATG00000015649.1,25,20.552441,
21059,1,105290000,105295000,121480000,121485000,CATG00000073777.1,25,20.552441,
21059,1,105290000,105295000,121485000,121490000,CATG00000015649.1,57,53.014641,
21059,1,105290000,105295000,121485000,121490000,CATG00000073777.1,57,53.014641,
21060,1,105295000,105300000,121480000,121485000,CATG00000015649.1,28,24.054422,
21060,1,105295000,105300000,121480000,121485000,CATG00000073777.1,28,24.054422,
21060,1,105295000,105300000,121485000,121490000,CATG00000015649.1,35,28.73895,
21060,1,105295000,105300000,121485000,121490000,CATG00000073777.1,35,28.73895,
21061,1,105300000,105305000,121480000,121485000,CATG00000015649.1,25,20.702655,
21061,1,105300000,105305000,121480000,121485000,CATG00000073777.1,25,20.702655,
21061,1,105300000,105305000,121485000,121490000,CATG00000015649.1,47,41.975363,
21061,1,105300000,105305000,121485000,121490000,CATG00000073777.1,47,41.975363,
21062,1,105305000,105310000,121480000,121485000,CATG00000015649.1,17,12.034342,
21062,1,105305000,105310000,121480000,121485000,CATG00000073777.1,17,12.034342,
21062,1,105305000,105310000,121485000,121490000,CATG00000015649.1,35,28.435033,
21062,1,105305000,105310000,121485000,121490000,CATG00000073777.1,35,28.435033,
21063,1,105310000,105315000,121485000,121490000,CATG00000015649.1,35,31.632963,
21063,1,105310000,105315000,121485000,121490000,CATG00000073777.1,35,31.632963,
21065,1,105320000,105325000,121480000,121485000,CATG00000015649.1,30,25.741482,
21065,1,105320000,105325000,121480000,121485000,CATG00000073777.1,30,25.741482,
21065,1,105320000,105325000,121485000,121490000,CATG00000015649.1,45,38.843758,
21065,1,105320000,105325000,121485000,121490000,CATG00000073777.1,45,38.843758,
21066,1,105325000,105330000,121480000,121485000,CATG00000015649.1,26,21.640821,
21066,1,105325000,105330000,121480000,121485000,CATG00000073777.1,26,21.640821,
21066,1,105325000,105330000,121485000,121490000,CATG00000015649.1,41,35.022507,
21066,1,105325000,105330000,121485000,121490000,CATG00000073777.1,41,35.022507,
21067,1,105330000,105335000,121480000,121485000,CATG00000015649.1,28,23.879896,
21067,1,105330000,105335000,121480000,121485000,CATG00000073777.1,28,23.879896,
21067,1,105330000,105335000,121485000,121490000,CATG00000015649.1,35,28.528635,
21067,1,105330000,105335000,121485000,121490000,CATG00000073777.1,35,28.528635,
21068,1,105335000,105340000,121480000,121485000,CATG00000015649.1,33,29.627601,
21068,1,105335000,105340000,121480000,121485000,CATG00000073777.1,33,29.627601,
21068,1,105335000,105340000,121485000,121490000,CATG00000015649.1,38,31.785088,
21068,1,105335000,105340000,121485000,121490000,CATG00000073777.1,38,31.785088,
21069,1,105340000,105345000,121480000,121485000,CATG00000015649.1,31,26.844724,
21069,1,105340000,105345000,121480000,121485000,CATG00000073777.1,31,26.844724,
21069,1,105340000,105345000,121485000,121490000,CATG00000015649.1,43,36.621117,
21069,1,105340000,105345000,121485000,121490000,CATG00000073777.1,43,36.621117,
21070,1,105345000,105350000,121480000,121485000,CATG00000015649.1,27,23.18733,
21070,1,105345000,105350000,121480000,121485000,CATG00000073777.1,27,23.18733,
21070,1,105345000,105350000,121485000,121490000,CATG00000015649.1,35,29.067793,
21070,1,105345000,105350000,121485000,121490000,CATG00000073777.1,35,29.067793,
21071,1,105350000,105355000,121480000,121485000,CATG00000015649.1,30,26.097461,
21071,1,105350000,105355000,121480000,121485000,CATG00000073777.1,30,26.097461,
21071,1,105350000,105355000,121485000,121490000,CATG00000015649.1,45,39.363835,
21071,1,105350000,105355000,121485000,121490000,CATG00000073777.1,45,39.363835,
21072,1,105355000,105360000,121480000,121485000,CATG00000015649.1,24,19.453583,
21072,1,105355000,105360000,121480000,121485000,CATG00000073777.1,24,19.453583,
21072,1,105355000,105360000,121485000,121490000,CATG00000015649.1,46,40.5779,
21072,1,105355000,105360000,121485000,121490000,CATG00000073777.1,46,40.5779,
21073,1,105360000,105365000,121480000,121485000,CATG00000015649.1,18,13.468862,
21073,1,105360000,105365000,121480000,121485000,CATG00000073777.1,18,13.468862,
21073,1,105360000,105365000,121485000,121490000,CATG00000015649.1,44,39.264522,
21073,1,105360000,105365000,121485000,121490000,CATG00000073777.1,44,39.264522,
21074,1,105365000,105370000,121480000,121485000,CATG00000015649.1,22,17.58441,
21074,1,105365000,105370000,121480000,121485000,CATG00000073777.1,22,17.58441,
21074,1,105365000,105370000,121485000,121490000,CATG00000015649.1,49,44.594241,
21074,1,105365000,105370000,121485000,121490000,CATG00000073777.1,49,44.594241,
21075,1,105370000,105375000,121480000,121485000,CATG00000015649.1,21,16.344193,
21075,1,105370000,105375000,121480000,121485000,CATG00000073777.1,21,16.344193,
21075,1,105370000,105375000,121485000,121490000,CATG00000015649.1,46,40.844488,
21075,1,105370000,105375000,121485000,121490000,CATG00000073777.1,46,40.844488,
21076,1,105375000,105380000,121480000,121485000,CATG00000015649.1,22,17.090016,
21076,1,105375000,105380000,121480000,121485000,CATG00000073777.1,22,17.090016,
21076,1,105375000,105380000,121485000,121490000,CATG00000015649.1,46,40.164184,
21076,1,105375000,105380000,121485000,121490000,CATG00000073777.1,46,40.164184,
21077,1,105380000,105385000,121480000,121485000,CATG00000015649.1,27,22.694791,
21077,1,105380000,105385000,121480000,121485000,CATG00000073777.1,27,22.694791,
21077,1,105380000,105385000,121485000,121490000,CATG00000015649.1,41,34.932465,
21077,1,105380000,105385000,121485000,121490000,CATG00000073777.1,41,34.932465,
21078,1,105385000,105390000,121485000,121490000,CATG00000015649.1,17,12.460756,
21078,1,105385000,105390000,121485000,121490000,CATG00000073777.1,17,12.460756,
21079,1,105390000,105395000,121480000,121485000,CATG00000015649.1,17,13.412724,
21079,1,105390000,105395000,121480000,121485000,CATG00000073777.1,17,13.412724,
21079,1,105390000,105395000,121485000,121490000,CATG00000015649.1,19,13.7755,
21079,1,105390000,105395000,121485000,121490000,CATG00000073777.1,19,13.7755,
21080,1,105395000,105400000,121480000,121485000,CATG00000015649.1,25,21.078959,
21080,1,105395000,105400000,121480000,121485000,CATG00000073777.1,25,21.078959,
21080,1,105395000,105400000,121485000,121490000,CATG00000015649.1,37,31.458795,
21080,1,105395000,105400000,121485000,121490000,CATG00000073777.1,37,31.458795,
21081,1,105400000,105405000,121480000,121485000,CATG00000015649.1,26,21.851487,
21081,1,105400000,105405000,121480000,121485000,CATG00000073777.1,26,21.851487,
21081,1,105400000,105405000,121485000,121490000,CATG00000015649.1,35,28.801622,
21081,1,105400000,105405000,121485000,121490000,CATG00000073777.1,35,28.801622,
21082,1,105405000,105410000,121480000,121485000,CATG00000015649.1,28,24.058005,
21082,1,105405000,105410000,121480000,121485000,CATG00000073777.1,28,24.058005,
21082,1,105405000,105410000,121485000,121490000,CATG00000015649.1,47,41.958958,
21082,1,105405000,105410000,121485000,121490000,CATG00000073777.1,47,41.958958,
21083,1,105410000,105415000,121480000,121485000,CATG00000015649.1,23,19.81255,
21083,1,105410000,105415000,121480000,121485000,CATG00000073777.1,23,19.81255,
21083,1,105410000,105415000,121485000,121490000,CATG00000015649.1,22,16.525142,
21083,1,105410000,105415000,121485000,121490000,CATG00000073777.1,22,16.525142,
21084,1,105415000,105420000,121480000,121485000,CATG00000015649.1,33,31.073391,
21084,1,105415000,105420000,121480000,121485000,CATG00000073777.1,33,31.073391,
21084,1,105415000,105420000,121485000,121490000,CATG00000015649.1,23,17.130813,
21084,1,105415000,105420000,121485000,121490000,CATG00000073777.1,23,17.130813,
21085,1,105420000,105425000,121480000,121485000,CATG00000015649.1,28,24.150559,
21085,1,105420000,105425000,121480000,121485000,CATG00000073777.1,28,24.150559,
21085,1,105420000,105425000,121485000,121490000,CATG00000015649.1,43,37.629614,
21085,1,105420000,105425000,121485000,121490000,CATG00000073777.1,43,37.629614,
21086,1,105425000,105430000,121480000,121485000,CATG00000015649.1,20,15.329168,
21086,1,105425000,105430000,121480000,121485000,CATG00000073777.1,20,15.329168,
21086,1,105425000,105430000,121485000,121490000,CATG00000015649.1,37,30.991949,
21086,1,105425000,105430000,121485000,121490000,CATG00000073777.1,37,30.991949,
21087,1,105430000,105435000,121480000,121485000,CATG00000015649.1,34,30.479913,
21087,1,105430000,105435000,121480000,121485000,CATG00000073777.1,34,30.479913,
21087,1,105430000,105435000,121485000,121490000,CATG00000015649.1,53,47.98916,
21087,1,105430000,105435000,121485000,121490000,CATG00000073777.1,53,47.98916,
21088,1,105435000,105440000,121480000,121485000,CATG00000015649.1,30,26.241901,
21088,1,105435000,105440000,121480000,121485000,CATG00000073777.1,30,26.241901,
21088,1,105435000,105440000,121485000,121490000,CATG00000015649.1,40,34.051622,
21088,1,105435000,105440000,121485000,121490000,CATG00000073777.1,40,34.051622,
21089,1,105440000,105445000,121480000,121485000,CATG00000015649.1,22,17.36014,
21089,1,105440000,105445000,121480000,121485000,CATG00000073777.1,22,17.36014,
21089,1,105440000,105445000,121485000,121490000,CATG00000015649.1,33,26.527272,
21089,1,105440000,105445000,121485000,121490000,CATG00000073777.1,33,26.527272,
21090,1,105445000,105450000,121480000,121485000,CATG00000015649.1,24,19.323125,
21090,1,105445000,105450000,121480000,121485000,CATG00000073777.1,24,19.323125,
21090,1,105445000,105450000,121485000,121490000,CATG00000015649.1,48,42.554492,
21090,1,105445000,105450000,121485000,121490000,CATG00000073777.1,48,42.554492,
21091,1,105450000,105455000,121480000,121485000,CATG00000015649.1,28,24.425233,
21091,1,105450000,105455000,121480000,121485000,CATG00000073777.1,28,24.425233,
21091,1,105450000,105455000,121485000,121490000,CATG00000015649.1,48,43.701941,
21091,1,105450000,105455000,121485000,121490000,CATG00000073777.1,48,43.701941,
21092,1,105455000,105460000,121480000,121485000,CATG00000015649.1,25,20.85853,
21092,1,105455000,105460000,121480000,121485000,CATG00000073777.1,25,20.85853,
21092,1,105455000,105460000,121485000,121490000,CATG00000015649.1,43,37.769474,
21092,1,105455000,105460000,121485000,121490000,CATG00000073777.1,43,37.769474,
21093,1,105460000,105465000,121480000,121485000,CATG00000015649.1,32,28.308558,
21093,1,105460000,105465000,121480000,121485000,CATG00000073777.1,32,28.308558,
21093,1,105460000,105465000,121485000,121490000,CATG00000015649.1,43,37.047737,
21093,1,105460000,105465000,121485000,121490000,CATG00000073777.1,43,37.047737,
21094,1,105465000,105470000,121480000,121485000,CATG00000015649.1,22,17.303463,
21094,1,105465000,105470000,121480000,121485000,CATG00000073777.1,22,17.303463,
21094,1,105465000,105470000,121485000,121490000,CATG00000015649.1,55,50.765323,
21094,1,105465000,105470000,121485000,121490000,CATG00000073777.1,55,50.765323,
21095,1,105470000,105475000,121480000,121485000,CATG00000015649.1,29,24.4858,
21095,1,105470000,105475000,121480000,121485000,CATG00000073777.1,29,24.4858,
21095,1,105470000,105475000,121485000,121490000,CATG00000015649.1,42,35.383457,
21095,1,105470000,105475000,121485000,121490000,CATG00000073777.1,42,35.383457,
21096,1,105475000,105480000,121480000,121485000,CATG00000015649.1,27,23.243453,
21096,1,105475000,105480000,121480000,121485000,CATG00000073777.1,27,23.243453,
21096,1,105475000,105480000,121485000,121490000,CATG00000015649.1,40,34.633039,
21096,1,105475000,105480000,121485000,121490000,CATG00000073777.1,40,34.633039,
21097,1,105480000,105485000,121480000,121485000,CATG00000015649.1,21,16.401569,
21097,1,105480000,105485000,121480000,121485000,CATG00000073777.1,21,16.401569,
21097,1,105480000,105485000,121485000,121490000,CATG00000015649.1,40,34.293157,
21097,1,105480000,105485000,121485000,121490000,CATG00000073777.1,40,34.293157,
21098,1,105485000,105490000,121480000,121485000,CATG00000015649.1,18,13.094581,
21098,1,105485000,105490000,121480000,121485000,CATG00000073777.1,18,13.094581,
21098,1,105485000,105490000,121485000,121490000,CATG00000015649.1,42,36.132184,
21098,1,105485000,105490000,121485000,121490000,CATG00000073777.1,42,36.132184,
21099,1,105490000,105495000,121480000,121485000,CATG00000015649.1,22,17.451737,
21099,1,105490000,105495000,121480000,121485000,CATG00000073777.1,22,17.451737,
21099,1,105490000,105495000,121485000,121490000,CATG00000015649.1,43,37.566386,
21099,1,105490000,105495000,121485000,121490000,CATG00000073777.1,43,37.566386,
21100,1,105495000,105500000,121480000,121485000,CATG00000015649.1,37,34.878476,
21100,1,105495000,105500000,121480000,121485000,CATG00000073777.1,37,34.878476,
21100,1,105495000,105500000,121485000,121490000,CATG00000015649.1,32,25.832244,
21100,1,105495000,105500000,121485000,121490000,CATG00000073777.1,32,25.832244,
21101,1,105500000,105505000,121480000,121485000,CATG00000015649.1,30,26.158921,
21101,1,105500000,105505000,121480000,121485000,CATG00000073777.1,30,26.158921,
21101,1,105500000,105505000,121485000,121490000,CATG00000015649.1,34,27.474565,
21101,1,105500000,105505000,121485000,121490000,CATG00000073777.1,34,27.474565,
21102,1,105505000,105510000,121480000,121485000,CATG00000015649.1,21,17.142319,
21102,1,105505000,105510000,121480000,121485000,CATG00000073777.1,21,17.142319,
21102,1,105505000,105510000,121485000,121490000,CATG00000015649.1,37,32.297663,
21102,1,105505000,105510000,121485000,121490000,CATG00000073777.1,37,32.297663,
21103,1,105510000,105515000,121480000,121485000,CATG00000015649.1,19,14.487246,
21103,1,105510000,105515000,121480000,121485000,CATG00000073777.1,19,14.487246,
21103,1,105510000,105515000,121485000,121490000,CATG00000015649.1,31,24.896093,
21103,1,105510000,105515000,121485000,121490000,CATG00000073777.1,31,24.896093,
21104,1,105515000,105520000,121480000,121485000,CATG00000015649.1,21,16.589411,
21104,1,105515000,105520000,121480000,121485000,CATG00000073777.1,21,16.589411,
21104,1,105515000,105520000,121485000,121490000,CATG00000015649.1,29,22.732862,
21104,1,105515000,105520000,121485000,121490000,CATG00000073777.1,29,22.732862,
21105,1,105520000,105525000,121480000,121485000,CATG00000015649.1,30,26.529944,
21105,1,105520000,105525000,121480000,121485000,CATG00000073777.1,30,26.529944,
21105,1,105520000,105525000,121485000,121490000,CATG00000015649.1,43,37.755555,
21105,1,105520000,105525000,121485000,121490000,CATG00000073777.1,43,37.755555,
21106,1,105525000,105530000,121480000,121485000,CATG00000015649.1,24,19.603607,
21106,1,105525000,105530000,121480000,121485000,CATG00000073777.1,24,19.603607,
21106,1,105525000,105530000,121485000,121490000,CATG00000015649.1,32,25.561109,
21106,1,105525000,105530000,121485000,121490000,CATG00000073777.1,32,25.561109,
21107,1,105530000,105535000,121480000,121485000,CATG00000015649.1,23,18.863697,
21107,1,105530000,105535000,121480000,121485000,CATG00000073777.1,23,18.863697,
21107,1,105530000,105535000,121485000,121490000,CATG00000015649.1,42,37.045703,
21107,1,105530000,105535000,121485000,121490000,CATG00000073777.1,42,37.045703,
21108,1,105535000,105540000,121480000,121485000,CATG00000015649.1,20,15.32307,
21108,1,105535000,105540000,121480000,121485000,CATG00000073777.1,20,15.32307,
21108,1,105535000,105540000,121485000,121490000,CATG00000015649.1,36,29.896121,
21108,1,105535000,105540000,121485000,121490000,CATG00000073777.1,36,29.896121,
21109,1,105540000,105545000,121480000,121485000,CATG00000015649.1,31,28.095901,
21109,1,105540000,105545000,121480000,121485000,CATG00000073777.1,31,28.095901,
21109,1,105540000,105545000,121485000,121490000,CATG00000015649.1,31,25.063738,
21109,1,105540000,105545000,121485000,121490000,CATG00000073777.1,31,25.063738,
21110,1,105545000,105550000,121480000,121485000,CATG00000015649.1,22,17.628337,
21110,1,105545000,105550000,121480000,121485000,CATG00000073777.1,22,17.628337,
21110,1,105545000,105550000,121485000,121490000,CATG00000015649.1,37,31.259776,
21110,1,105545000,105550000,121485000,121490000,CATG00000073777.1,37,31.259776,
21111,1,105550000,105555000,121480000,121485000,CATG00000015649.1,22,17.517157,
21111,1,105550000,105555000,121480000,121485000,CATG00000073777.1,22,17.517157,
21111,1,105550000,105555000,121485000,121490000,CATG00000015649.1,53,49.005741,
21111,1,105550000,105555000,121485000,121490000,CATG00000073777.1,53,49.005741,
21112,1,105555000,105560000,121480000,121485000,CATG00000015649.1,26,21.941727,
21112,1,105555000,105560000,121480000,121485000,CATG00000073777.1,26,21.941727,
21112,1,105555000,105560000,121485000,121490000,CATG00000015649.1,39,33.279499,
21112,1,105555000,105560000,121485000,121490000,CATG00000073777.1,39,33.279499,
21113,1,105560000,105565000,121480000,121485000,CATG00000015649.1,21,16.326318,
21113,1,105560000,105565000,121480000,121485000,CATG00000073777.1,21,16.326318,
21113,1,105560000,105565000,121485000,121490000,CATG00000015649.1,45,39.687266,
21113,1,105560000,105565000,121485000,121490000,CATG00000073777.1,45,39.687266,
21114,1,105565000,105570000,121480000,121485000,CATG00000015649.1,23,18.464184,
21114,1,105565000,105570000,121480000,121485000,CATG00000073777.1,23,18.464184,
21114,1,105565000,105570000,121485000,121490000,CATG00000015649.1,41,35.222095,
21114,1,105565000,105570000,121485000,121490000,CATG00000073777.1,41,35.222095,
21115,1,105570000,105575000,121480000,121485000,CATG00000015649.1,29,25.290131,
21115,1,105570000,105575000,121480000,121485000,CATG00000073777.1,29,25.290131,
21115,1,105570000,105575000,121485000,121490000,CATG00000015649.1,34,27.777816,
21115,1,105570000,105575000,121485000,121490000,CATG00000073777.1,34,27.777816,
21116,1,105575000,105580000,121480000,121485000,CATG00000015649.1,25,20.931559,
21116,1,105575000,105580000,121480000,121485000,CATG00000073777.1,25,20.931559,
21116,1,105575000,105580000,121485000,121490000,CATG00000015649.1,27,20.583092,
21116,1,105575000,105580000,121485000,121490000,CATG00000073777.1,27,20.583092,
21117,1,105580000,105585000,121480000,121485000,CATG00000015649.1,33,29.379903,
21117,1,105580000,105585000,121480000,121485000,CATG00000073777.1,33,29.379903,
21117,1,105580000,105585000,121485000,121490000,CATG00000015649.1,53,48.074206,
21117,1,105580000,105585000,121485000,121490000,CATG00000073777.1,53,48.074206,
21118,1,105585000,105590000,121480000,121485000,CATG00000015649.1,26,21.630139,
21118,1,105585000,105590000,121480000,121485000,CATG00000073777.1,26,21.630139,
21118,1,105585000,105590000,121485000,121490000,CATG00000015649.1,51,46.134973,
21118,1,105585000,105590000,121485000,121490000,CATG00000073777.1,51,46.134973,
21119,1,105590000,105595000,121480000,121485000,CATG00000015649.1,22,17.608335,
21119,1,105590000,105595000,121480000,121485000,CATG00000073777.1,22,17.608335,
21119,1,105590000,105595000,121485000,121490000,CATG00000015649.1,49,44.647465,
21119,1,105590000,105595000,121485000,121490000,CATG00000073777.1,49,44.647465,
21120,1,105595000,105600000,121480000,121485000,CATG00000015649.1,28,24.096758,
21120,1,105595000,105600000,121480000,121485000,CATG00000073777.1,28,24.096758,
21120,1,105595000,105600000,121485000,121490000,CATG00000015649.1,37,30.95262,
21120,1,105595000,105600000,121485000,121490000,CATG00000073777.1,37,30.95262,
21121,1,105600000,105605000,121480000,121485000,CATG00000015649.1,24,19.270684,
21121,1,105600000,105605000,121480000,121485000,CATG00000073777.1,24,19.270684,
21121,1,105600000,105605000,121485000,121490000,CATG00000015649.1,57,52.577467,
21121,1,105600000,105605000,121485000,121490000,CATG00000073777.1,57,52.577467,
21122,1,105605000,105610000,121480000,121485000,CATG00000015649.1,22,17.37366,
21122,1,105605000,105610000,121480000,121485000,CATG00000073777.1,22,17.37366,
21122,1,105605000,105610000,121485000,121490000,CATG00000015649.1,41,35.206142,
21122,1,105605000,105610000,121485000,121490000,CATG00000073777.1,41,35.206142,
21123,1,105610000,105615000,121480000,121485000,CATG00000015649.1,24,19.421863,
21123,1,105610000,105615000,121480000,121485000,CATG00000073777.1,24,19.421863,
21123,1,105610000,105615000,121485000,121490000,CATG00000015649.1,35,28.504204,
21123,1,105610000,105615000,121485000,121490000,CATG00000073777.1,35,28.504204,
21124,1,105615000,105620000,121480000,121485000,CATG00000015649.1,20,15.683953,
21124,1,105615000,105620000,121480000,121485000,CATG00000073777.1,20,15.683953,
21124,1,105615000,105620000,121485000,121490000,CATG00000015649.1,46,41.767505,
21124,1,105615000,105620000,121485000,121490000,CATG00000073777.1,46,41.767505,
21125,1,105620000,105625000,121480000,121485000,CATG00000015649.1,27,23.11427,
21125,1,105620000,105625000,121480000,121485000,CATG00000073777.1,27,23.11427,
21125,1,105620000,105625000,121485000,121490000,CATG00000015649.1,54,50.263432,
21125,1,105620000,105625000,121485000,121490000,CATG00000073777.1,54,50.263432,
21126,1,105625000,105630000,121485000,121490000,CATG00000015649.1,47,43.06823,
21126,1,105625000,105630000,121485000,121490000,CATG00000073777.1,47,43.06823,
21127,1,105630000,105635000,121480000,121485000,CATG00000015649.1,33,29.515138,
21127,1,105630000,105635000,121480000,121485000,CATG00000073777.1,33,29.515138,
21127,1,105630000,105635000,121485000,121490000,CATG00000015649.1,43,37.115482,
21127,1,105630000,105635000,121485000,121490000,CATG00000073777.1,43,37.115482,
21128,1,105635000,105640000,121480000,121485000,CATG00000015649.1,26,21.683769,
21128,1,105635000,105640000,121480000,121485000,CATG00000073777.1,26,21.683769,
21128,1,105635000,105640000,121485000,121490000,CATG00000015649.1,54,49.642385,
21128,1,105635000,105640000,121485000,121490000,CATG00000073777.1,54,49.642385,
21129,1,105640000,105645000,121480000,121485000,CATG00000015649.1,21,16.35015,
21129,1,105640000,105645000,121480000,121485000,CATG00000073777.1,21,16.35015,
21129,1,105640000,105645000,121485000,121490000,CATG00000015649.1,46,40.857533,
21129,1,105640000,105645000,121485000,121490000,CATG00000073777.1,46,40.857533,
21130,1,105645000,105650000,121480000,121485000,CATG00000015649.1,29,24.733748,
21130,1,105645000,105650000,121480000,121485000,CATG00000073777.1,29,24.733748,
21130,1,105645000,105650000,121485000,121490000,CATG00000015649.1,42,35.732623,
21130,1,105645000,105650000,121485000,121490000,CATG00000073777.1,42,35.732623,
21131,1,105650000,105655000,121480000,121485000,CATG00000015649.1,22,16.942865,
21131,1,105650000,105655000,121480000,121485000,CATG00000073777.1,22,16.942865,
21131,1,105650000,105655000,121485000,121490000,CATG00000015649.1,38,31.189741,
21131,1,105650000,105655000,121485000,121490000,CATG00000073777.1,38,31.189741,
21132,1,105655000,105660000,121480000,121485000,CATG00000015649.1,31,26.764796,
21132,1,105655000,105660000,121480000,121485000,CATG00000073777.1,31,26.764796,
21132,1,105655000,105660000,121485000,121490000,CATG00000015649.1,55,49.774921,
21132,1,105655000,105660000,121485000,121490000,CATG00000073777.1,55,49.774921,
21133,1,105660000,105665000,121480000,121485000,CATG00000015649.1,25,20.740119,
21133,1,105660000,105665000,121480000,121485000,CATG00000073777.1,25,20.740119,
21133,1,105660000,105665000,121485000,121490000,CATG00000015649.1,54,49.995061,
21133,1,105660000,105665000,121485000,121490000,CATG00000073777.1,54,49.995061,
21134,1,105665000,105670000,121480000,121485000,CATG00000015649.1,33,29.953705,
21134,1,105665000,105670000,121480000,121485000,CATG00000073777.1,33,29.953705,
21134,1,105665000,105670000,121485000,121490000,CATG00000015649.1,40,34.341993,
21134,1,105665000,105670000,121485000,121490000,CATG00000073777.1,40,34.341993,
21135,1,105670000,105675000,121480000,121485000,CATG00000015649.1,20,15.439417,
21135,1,105670000,105675000,121480000,121485000,CATG00000073777.1,20,15.439417,
21135,1,105670000,105675000,121485000,121490000,CATG00000015649.1,43,37.832191,
21135,1,105670000,105675000,121485000,121490000,CATG00000073777.1,43,37.832191,
21136,1,105675000,105680000,121480000,121485000,CATG00000015649.1,24,20.018383,
21136,1,105675000,105680000,121480000,121485000,CATG00000073777.1,24,20.018383,
21136,1,105675000,105680000,121485000,121490000,CATG00000015649.1,33,27.176091,
21136,1,105675000,105680000,121485000,121490000,CATG00000073777.1,33,27.176091,
21137,1,105680000,105685000,121480000,121485000,CATG00000015649.1,23,18.400729,
21137,1,105680000,105685000,121480000,121485000,CATG00000073777.1,23,18.400729,
21137,1,105680000,105685000,121485000,121490000,CATG00000015649.1,39,32.922688,
21137,1,105680000,105685000,121485000,121490000,CATG00000073777.1,39,32.922688,
21138,1,105685000,105690000,121480000,121485000,CATG00000015649.1,27,22.764924,
21138,1,105685000,105690000,121480000,121485000,CATG00000073777.1,27,22.764924,
21138,1,105685000,105690000,121485000,121490000,CATG00000015649.1,48,42.798423,
21138,1,105685000,105690000,121485000,121490000,CATG00000073777.1,48,42.798423,
21139,1,105690000,105695000,121480000,121485000,CATG00000015649.1,27,22.740228,
21139,1,105690000,105695000,121480000,121485000,CATG00000073777.1,27,22.740228,
21139,1,105690000,105695000,121485000,121490000,CATG00000015649.1,44,38.302532,
21139,1,105690000,105695000,121485000,121490000,CATG00000073777.1,44,38.302532,
21140,1,105695000,105700000,121480000,121485000,CATG00000015649.1,30,26.270153,
21140,1,105695000,105700000,121480000,121485000,CATG00000073777.1,30,26.270153,
21140,1,105695000,105700000,121485000,121490000,CATG00000015649.1,42,36.287924,
21140,1,105695000,105700000,121485000,121490000,CATG00000073777.1,42,36.287924,
